"","year","eduID","partyID"
"19409",1974,1,2
"19410",1974,2,1
"19411",1974,2,2
"19412",1974,4,1
"19413",1974,2,1
"19414",1974,2,1
"19415",1974,4,1
"19416",1974,2,1
"19417",1974,2,2
"19418",1974,4,3
"19419",1974,1,1
"19420",1974,2,1
"19421",1974,3,2
"19422",1974,1,1
"19423",1974,3,2
"19424",1974,1,1
"19425",1974,2,3
"19426",1974,2,1
"19427",1974,2,1
"19428",1974,2,3
"19429",1974,1,1
"19430",1974,3,3
"19431",1974,2,3
"19432",1974,4,3
"19433",1974,2,3
"19434",1974,2,3
"19435",1974,2,3
"19436",1974,2,1
"19437",1974,2,1
"19438",1974,2,1
"19439",1974,2,3
"19440",1974,3,1
"19441",1974,2,2
"19443",1974,2,1
"19444",1974,2,1
"19445",1974,2,2
"19446",1974,4,2
"19447",1974,4,1
"19448",1974,2,3
"19449",1974,2,1
"19450",1974,2,1
"19451",1974,4,1
"19452",1974,2,2
"19453",1974,1,2
"19454",1974,2,1
"19455",1974,1,3
"19456",1974,2,3
"19457",1974,2,1
"19458",1974,3,1
"19459",1974,4,3
"19460",1974,2,1
"19461",1974,2,3
"19462",1974,2,3
"19463",1974,1,2
"19464",1974,2,1
"19465",1974,3,2
"19466",1974,2,3
"19467",1974,4,3
"19468",1974,1,3
"19469",1974,2,2
"19470",1974,4,1
"19471",1974,3,1
"19472",1974,3,1
"19473",1974,2,3
"19474",1974,4,1
"19475",1974,2,3
"19476",1974,2,1
"19477",1974,2,3
"19478",1974,2,3
"19479",1974,2,1
"19480",1974,2,1
"19481",1974,1,1
"19482",1974,4,3
"19483",1974,2,1
"19484",1974,4,3
"19485",1974,2,3
"19486",1974,1,1
"19487",1974,3,3
"19488",1974,2,1
"19489",1974,2,1
"19490",1974,3,3
"19491",1974,1,1
"19492",1974,2,2
"19494",1974,1,3
"19495",1974,2,3
"19496",1974,2,2
"19497",1974,4,2
"19498",1974,4,1
"19499",1974,1,3
"19500",1974,2,1
"19501",1974,4,3
"19502",1974,4,3
"19503",1974,1,1
"19504",1974,3,1
"19505",1974,3,1
"19506",1974,2,2
"19507",1974,2,3
"19508",1974,2,2
"19509",1974,1,2
"19510",1974,2,2
"19511",1974,3,2
"19512",1974,3,1
"19513",1974,3,1
"19514",1974,2,3
"19515",1974,2,1
"19516",1974,4,1
"19517",1974,1,2
"19518",1974,2,1
"19519",1974,4,1
"19520",1974,4,1
"19521",1974,3,1
"19522",1974,1,1
"19523",1974,2,3
"19524",1974,3,1
"19525",1974,3,2
"19526",1974,1,1
"19527",1974,2,1
"19528",1974,1,1
"19529",1974,2,1
"19530",1974,3,3
"19531",1974,2,2
"19532",1974,2,2
"19533",1974,4,1
"19534",1974,2,2
"19535",1974,2,1
"19536",1974,2,3
"19537",1974,3,2
"19538",1974,3,3
"19539",1974,4,3
"19540",1974,4,3
"19541",1974,1,3
"19542",1974,1,2
"19543",1974,4,1
"19544",1974,4,3
"19545",1974,2,2
"19546",1974,2,1
"19547",1974,2,2
"19548",1974,3,1
"19549",1974,2,2
"19550",1974,2,1
"19551",1974,2,3
"19552",1974,3,1
"19553",1974,3,1
"19554",1974,2,1
"19555",1974,1,3
"19556",1974,2,1
"19557",1974,4,1
"19558",1974,4,1
"19559",1974,2,3
"19560",1974,3,3
"19561",1974,2,3
"19562",1974,1,2
"19563",1974,1,1
"19564",1974,2,1
"19565",1974,2,1
"19566",1974,1,3
"19567",1974,2,2
"19568",1974,3,3
"19569",1974,4,3
"19570",1974,1,1
"19571",1974,2,3
"19572",1974,1,1
"19573",1974,2,2
"19574",1974,1,2
"19575",1974,2,3
"19576",1974,2,1
"19577",1974,3,2
"19578",1974,3,3
"19579",1974,3,2
"19580",1974,2,1
"19581",1974,1,1
"19582",1974,1,3
"19583",1974,2,2
"19584",1974,2,3
"19585",1974,2,2
"19586",1974,2,1
"19587",1974,2,1
"19588",1974,2,2
"19589",1974,2,1
"19590",1974,3,2
"19591",1974,2,2
"19592",1974,2,1
"19593",1974,2,1
"19594",1974,2,3
"19595",1974,2,3
"19596",1974,3,1
"19597",1976,4,1
"19598",1976,2,3
"19599",1976,2,3
"19600",1976,1,2
"19601",1976,4,2
"19602",1976,2,3
"19603",1976,2,3
"19604",1976,2,3
"19605",1976,3,2
"19606",1976,3,1
"19607",1976,1,1
"19608",1976,1,2
"19609",1976,1,1
"19610",1976,2,1
"19611",1976,1,3
"19612",1976,4,3
"19613",1976,1,3
"19614",1976,3,3
"19615",1976,4,1
"19616",1976,4,3
"19617",1976,2,3
"19618",1976,2,1
"19619",1976,2,2
"19620",1976,3,3
"19621",1976,4,3
"19622",1976,1,1
"19623",1976,3,1
"19624",1976,2,1
"19625",1976,1,1
"19626",1976,1,1
"19627",1976,4,3
"19628",1976,2,1
"19629",1976,2,3
"19630",1976,2,3
"19631",1976,2,3
"19632",1976,1,1
"19633",1976,4,3
"19634",1976,4,3
"19635",1976,2,1
"19636",1976,4,1
"19637",1976,4,2
"19638",1976,3,2
"19639",1976,2,1
"19640",1976,1,1
"19641",1976,1,1
"19642",1976,4,1
"19643",1976,2,3
"19644",1976,2,3
"19645",1976,3,3
"19646",1976,1,2
"19647",1976,1,1
"19648",1976,4,3
"19649",1976,4,3
"19650",1976,4,1
"19651",1976,1,1
"19652",1976,1,3
"19654",1976,4,1
"19655",1976,2,3
"19656",1976,4,3
"19657",1976,2,1
"19658",1976,1,3
"19659",1976,1,1
"19660",1976,2,1
"19661",1976,3,3
"19662",1976,2,2
"19663",1976,2,1
"19664",1976,2,1
"19665",1976,2,1
"19666",1976,1,1
"19667",1976,2,1
"19668",1976,2,1
"19669",1976,3,1
"19670",1976,2,1
"19671",1976,2,2
"19672",1976,4,1
"19673",1976,3,3
"19674",1976,1,1
"19675",1976,4,3
"19676",1976,2,1
"19677",1976,2,2
"19678",1976,2,3
"19679",1976,1,2
"19680",1976,2,1
"19681",1976,2,3
"19682",1976,3,3
"19683",1976,2,1
"19684",1976,2,3
"19685",1976,3,1
"19686",1976,3,3
"19687",1976,3,3
"19688",1976,4,3
"19689",1976,2,2
"19690",1976,4,1
"19691",1976,4,3
"19692",1976,2,3
"19693",1976,2,1
"19694",1976,2,1
"19695",1976,2,2
"19696",1976,2,2
"19697",1976,2,1
"19698",1976,2,1
"19699",1976,1,3
"19700",1976,2,1
"19701",1976,2,1
"19702",1976,2,1
"19703",1976,3,2
"19704",1976,4,1
"19705",1976,2,1
"19706",1976,1,3
"19707",1976,2,3
"19708",1976,1,2
"19709",1976,1,2
"19710",1976,2,1
"19711",1976,3,1
"19712",1976,2,1
"19713",1976,1,1
"19714",1976,2,3
"19715",1976,1,1
"19716",1976,2,1
"19717",1976,2,1
"19718",1976,2,1
"19719",1976,3,1
"19720",1976,3,3
"19721",1976,2,1
"19722",1976,1,1
"19723",1976,2,3
"19724",1976,2,2
"19725",1976,3,3
"19726",1976,4,3
"19727",1976,1,1
"19728",1976,4,3
"19729",1976,2,1
"19730",1976,2,1
"19731",1976,1,1
"19732",1976,3,2
"19733",1976,2,1
"19734",1976,2,1
"19735",1976,3,3
"19736",1976,3,3
"19737",1976,2,1
"19738",1976,2,1
"19739",1976,4,3
"19740",1976,2,3
"19741",1976,2,1
"19742",1976,4,3
"19743",1976,3,3
"19744",1976,4,1
"19745",1976,3,1
"19746",1976,4,2
"19747",1976,1,1
"19748",1976,4,3
"19749",1976,1,2
"19750",1976,2,1
"19751",1976,1,1
"19752",1976,1,3
"19753",1976,2,1
"19754",1976,3,1
"19755",1976,2,3
"19756",1976,3,3
"19757",1976,2,1
"19758",1976,3,3
"19759",1976,2,2
"19760",1976,1,3
"19761",1976,3,2
"19762",1976,3,1
"19763",1976,3,2
"19764",1976,2,2
"19765",1976,1,1
"19766",1976,4,2
"19767",1976,2,1
"19768",1976,2,1
"19769",1976,4,1
"19770",1976,2,1
"19771",1976,2,3
"19772",1976,2,1
"19773",1976,2,2
"19774",1976,2,1
"19775",1976,2,1
"19776",1976,3,1
"19777",1976,2,3
"19778",1976,1,1
"19779",1976,3,3
"19780",1976,4,3
"19781",1976,3,1
"19782",1976,1,3
"19783",1976,2,1
"19784",1976,3,1
"19785",1976,3,3
"19786",1976,1,3
"19787",1976,3,3
"19788",1976,1,3
"19789",1976,2,1
"19790",1976,1,3
"19791",1976,2,2
"19792",1976,2,1
"19793",1976,3,1
"19794",1976,2,1
"19795",1976,2,1
"19796",1976,2,1
"19797",1976,3,3
"19798",1976,2,3
"19799",1976,1,1
"19800",1976,1,1
"19801",1976,3,1
"19802",1976,4,3
"19803",1976,2,3
"19804",1976,1,1
"19806",1976,4,3
"19807",1976,2,2
"19808",1976,2,3
"19809",1976,2,1
"19810",1976,2,2
"19811",1976,4,1
"19812",1976,2,1
"19813",1976,4,3
"19814",1976,3,2
"19815",1976,2,3
"19816",1976,2,1
"19817",1976,4,3
"19818",1976,2,1
"19819",1976,3,1
"19820",1976,1,1
"19821",1976,3,3
"19822",1976,4,3
"19823",1976,2,1
"19825",1976,3,1
"19826",1976,4,3
"19827",1976,2,3
"19828",1976,2,3
"19829",1976,4,3
"19830",1976,2,3
"19831",1976,4,1
"19832",1976,3,1
"19833",1976,3,3
"19834",1976,2,3
"19835",1976,3,1
"19836",1976,2,2
"19837",1976,3,2
"19838",1976,2,1
"19839",1976,4,1
"19840",1976,2,1
"19841",1976,1,1
"19842",1976,1,1
"19843",1976,1,1
"19844",1976,2,1
"19845",1976,2,3
"19846",1976,1,1
"19847",1976,4,1
"19848",1976,4,3
"19849",1976,2,3
"19850",1976,4,3
"19851",1976,1,3
"19852",1976,2,1
"19853",1976,1,1
"19854",1976,2,3
"19855",1976,2,1
"19856",1976,2,2
"19857",1976,2,3
"19858",1976,4,1
"19859",1976,2,1
"19860",1976,1,1
"19861",1976,3,1
"19862",1976,3,1
"19863",1976,1,1
"19864",1976,4,1
"19865",1976,2,1
"19866",1976,2,1
"19867",1976,1,1
"19868",1976,4,3
"19869",1976,3,1
"19870",1976,2,1
"19871",1976,2,3
"19872",1976,1,1
"19873",1976,2,1
"19874",1976,2,1
"19875",1976,3,2
"19876",1976,2,2
"19877",1976,2,2
"19878",1976,2,3
"19879",1976,2,1
"19880",1976,2,1
"19881",1976,2,1
"19882",1976,2,1
"19883",1976,3,3
"19884",1976,1,2
"19885",1976,1,1
"19886",1976,2,1
"19887",1976,2,1
"19888",1976,3,3
"19890",1976,1,3
"19891",1976,2,3
"19892",1976,2,1
"19893",1976,2,3
"19894",1976,3,1
"19895",1976,2,3
"19896",1976,2,1
"19897",1976,3,1
"19898",1976,4,2
"19899",1976,2,2
"19900",1976,2,1
"19901",1976,2,3
"19902",1976,1,3
"19903",1976,4,1
"19904",1976,4,3
"19905",1976,3,1
"19906",1976,2,3
"19907",1976,4,1
"19908",1976,2,3
"19909",1976,4,1
"19910",1976,4,1
"19911",1976,3,1
"19912",1976,4,1
"19913",1976,4,3
"19914",1976,4,3
"19915",1976,2,1
"19916",1976,1,3
"19917",1976,1,2
"19918",1976,2,3
"19919",1976,3,3
"19920",1976,3,3
"19922",1976,2,3
"19923",1976,2,1
"19924",1976,1,1
"19925",1976,2,1
"19926",1976,2,3
"19927",1976,3,3
"19928",1976,2,1
"19929",1976,2,3
"19930",1976,2,1
"19931",1976,4,3
"19932",1976,3,3
"19933",1976,2,1
"19934",1976,2,2
"19935",1976,2,1
"19936",1976,4,3
"19937",1976,1,1
"19938",1976,2,1
"19939",1976,3,3
"19940",1976,2,1
"19941",1976,1,3
"19942",1976,2,1
"19943",1976,2,3
"19944",1976,2,1
"19945",1976,2,2
"19946",1976,4,1
"19947",1976,2,2
"19948",1976,1,1
"19949",1976,2,3
"19950",1976,4,3
"19951",1976,2,3
"19952",1976,2,1
"19953",1976,1,3
"19954",1976,2,1
"19955",1976,1,3
"19956",1976,3,3
"19957",1976,3,1
"19958",1976,1,1
"19960",1976,2,3
"19961",1976,2,1
"19962",1976,3,1
"19963",1976,2,3
"19964",1976,2,3
"19965",1976,2,1
"19966",1976,2,3
"19967",1976,2,3
"19968",1976,2,1
"19969",1976,2,3
"19970",1976,2,1
"19971",1976,2,1
"19972",1976,4,1
"19973",1976,2,2
"19974",1976,2,3
"19975",1976,2,1
"19976",1976,3,2
"19977",1976,2,3
"19978",1976,1,1
"19979",1976,4,1
"19980",1976,4,2
"19981",1976,2,1
"19982",1976,2,1
"19983",1976,1,1
"19984",1976,4,3
"19985",1976,1,1
"19986",1976,2,3
"19987",1976,2,1
"19988",1976,4,3
"19989",1976,3,3
"19990",1976,1,1
"19991",1976,1,1
"19992",1976,3,3
"19993",1976,4,1
"19994",1976,2,2
"19995",1976,4,3
"19996",1976,4,1
"19997",1976,2,1
"19998",1976,4,3
"19999",1976,3,1
"20000",1976,1,1
"20001",1976,2,1
"20002",1976,2,2
"20003",1976,2,1
"20004",1976,4,3
"20006",1976,2,1
"20007",1976,2,1
"20008",1976,4,3
"20009",1976,2,2
"20010",1976,2,2
"20011",1976,4,3
"20013",1976,2,1
"20014",1976,3,1
"20015",1976,3,2
"20016",1976,3,3
"20017",1976,2,2
"20018",1976,3,3
"20019",1976,3,3
"20021",1976,2,1
"20022",1976,2,1
"20023",1976,3,3
"20024",1976,3,3
"20025",1976,2,3
"20026",1976,2,3
"20027",1976,2,1
"20028",1976,2,1
"20029",1976,3,2
"20030",1976,2,2
"20031",1976,1,1
"20032",1976,4,3
"20033",1976,4,3
"20034",1976,2,3
"20035",1976,2,1
"20036",1976,3,1
"20037",1976,1,2
"20038",1976,2,3
"20039",1976,1,1
"20040",1976,1,1
"20042",1976,2,1
"20043",1976,3,1
"20044",1976,1,1
"20045",1976,2,1
"20046",1976,2,2
"20047",1976,4,1
"20048",1976,2,1
"20049",1976,2,3
"20050",1976,4,1
"20051",1976,4,1
"20052",1976,4,3
"20053",1976,2,3
"20054",1976,2,1
"20055",1976,2,3
"20056",1976,2,1
"20057",1976,4,2
"20058",1976,2,1
"20059",1976,2,1
"20060",1976,2,3
"20061",1976,3,3
"20062",1976,2,1
"20063",1976,4,3
"20064",1976,1,3
"20065",1976,1,1
"20066",1976,1,1
"20067",1976,2,1
"20068",1976,2,1
"20069",1976,4,1
"20070",1976,4,1
"20071",1976,2,3
"20072",1976,4,3
"20073",1976,4,3
"20074",1976,2,3
"20075",1976,2,1
"20076",1976,2,3
"20077",1976,1,1
"20078",1976,3,1
"20079",1976,3,1
"20080",1976,2,1
"20081",1976,2,3
"20082",1976,3,3
"20083",1976,3,3
"20084",1976,1,3
"20085",1976,4,3
"20086",1976,4,3
"20087",1976,1,1
"20088",1976,4,1
"20089",1976,2,2
"20090",1976,2,1
"20091",1976,3,3
"20092",1976,1,1
"20094",1976,2,1
"20095",1976,4,3
"20096",1976,2,1
"20097",1976,2,1
"20098",1976,2,3
"20099",1976,1,3
"20100",1976,4,1
"20101",1976,1,1
"20102",1976,2,2
"20103",1976,4,3
"20104",1976,3,2
"20105",1976,2,2
"20106",1976,2,3
"20107",1976,2,1
"20108",1976,1,3
"20109",1976,2,3
"20110",1976,4,1
"20111",1976,2,2
"20112",1976,4,1
"20113",1976,4,1
"20114",1976,3,3
"20115",1976,1,1
"20116",1976,1,3
"20117",1976,4,1
"20118",1976,2,1
"20119",1976,2,3
"20120",1976,1,2
"20121",1976,2,3
"20122",1976,1,1
"20123",1976,2,2
"20124",1976,1,3
"20125",1976,2,1
"20126",1976,3,2
"20127",1976,2,3
"20128",1976,2,3
"20129",1976,2,1
"20130",1976,1,1
"20131",1976,1,3
"20132",1976,4,3
"20133",1976,1,1
"20134",1976,2,3
"20135",1976,2,1
"20136",1976,2,1
"20137",1976,2,3
"20138",1976,2,1
"20139",1976,1,3
"20140",1976,4,3
"20141",1976,3,3
"20142",1976,3,1
"20143",1976,2,1
"20145",1976,4,1
"20146",1976,1,1
"20147",1976,1,2
"20148",1976,3,1
"20149",1976,4,3
"20150",1976,2,1
"20151",1976,2,3
"20152",1976,2,1
"20153",1976,3,3
"20154",1976,2,1
"20155",1976,3,3
"20156",1976,2,1
"20157",1976,2,1
"20158",1976,2,2
"20159",1976,1,1
"20160",1976,2,3
"20161",1976,2,3
"20162",1976,2,3
"20163",1976,4,1
"20164",1976,1,2
"20165",1976,1,3
"20166",1976,2,1
"20167",1976,4,1
"20168",1976,1,2
"20169",1976,2,1
"20170",1976,2,1
"20171",1976,3,2
"20172",1976,2,3
"20174",1976,2,2
"20175",1976,2,3
"20176",1976,3,1
"20177",1976,2,1
"20178",1976,2,1
"20179",1976,4,1
"20180",1976,4,3
"20181",1976,1,1
"20182",1976,1,2
"20183",1976,2,1
"20184",1976,2,1
"20185",1976,4,1
"20186",1976,3,1
"20187",1976,2,3
"20188",1976,1,1
"20189",1976,2,3
"20190",1976,3,2
"20191",1976,2,1
"20192",1976,1,3
"20193",1976,1,1
"20194",1976,1,1
"20195",1976,4,3
"20196",1976,2,1
"20197",1976,2,3
"20198",1976,1,3
"20199",1976,1,3
"20200",1976,2,3
"20201",1976,2,2
"20202",1976,2,1
"20203",1976,2,1
"20204",1976,3,3
"20205",1976,3,3
"20206",1976,2,2
"20207",1976,1,3
"20208",1976,1,1
"20209",1976,2,1
"20210",1976,3,1
"20211",1976,4,1
"20212",1976,3,3
"20213",1976,4,3
"20214",1976,1,1
"20215",1976,2,2
"20216",1976,1,1
"20217",1976,2,3
"20218",1976,2,3
"20219",1976,2,3
"20220",1976,2,3
"20221",1976,3,3
"20222",1976,3,3
"20223",1976,2,3
"20224",1976,2,3
"20225",1976,4,3
"20226",1976,2,3
"20227",1976,4,2
"20228",1976,3,1
"20229",1976,2,3
"20230",1976,3,2
"20231",1976,2,3
"20232",1976,2,1
"20233",1976,1,3
"20234",1976,1,3
"20235",1976,1,1
"20236",1976,3,1
"20238",1976,2,1
"20239",1976,2,1
"20240",1976,1,3
"20241",1976,2,1
"20242",1976,2,1
"20243",1976,4,3
"20244",1976,1,1
"20245",1976,2,1
"20247",1976,2,1
"20248",1976,1,3
"20249",1976,1,1
"20250",1976,2,3
"20251",1976,2,2
"20252",1976,1,1
"20253",1976,2,1
"20254",1976,4,3
"20255",1976,2,3
"20256",1976,1,1
"20257",1976,2,3
"20258",1976,2,1
"20259",1976,2,1
"20260",1976,1,1
"20261",1976,4,3
"20262",1976,2,1
"20263",1976,2,2
"20264",1976,2,3
"20265",1976,2,1
"20266",1976,2,1
"20267",1976,1,1
"20268",1976,4,3
"20269",1976,2,2
"20270",1976,4,3
"20271",1976,1,1
"20272",1976,2,3
"20273",1976,2,3
"20274",1976,2,2
"20275",1976,2,3
"20276",1976,4,3
"20277",1976,2,1
"20278",1976,2,1
"20279",1976,1,1
"20280",1976,2,3
"20281",1976,2,1
"20282",1976,3,1
"20283",1976,1,2
"20284",1976,4,3
"20285",1976,3,1
"20286",1976,3,1
"20287",1976,2,1
"20288",1976,3,3
"20289",1976,4,3
"20290",1976,4,3
"20291",1976,2,1
"20292",1976,1,1
"20293",1976,2,1
"20294",1976,1,1
"20295",1976,1,1
"20296",1976,2,3
"20297",1976,4,1
"20298",1976,3,3
"20299",1976,1,3
"20300",1976,2,3
"20301",1976,3,1
"20302",1976,2,1
"20303",1976,2,3
"20304",1976,2,3
"20305",1976,4,3
"20306",1976,1,1
"20307",1976,1,2
"20308",1976,3,1
"20309",1976,2,1
"20310",1976,2,1
"20311",1976,4,3
"20312",1976,1,3
"20313",1976,2,3
"20314",1976,2,3
"20315",1976,2,1
"20316",1976,4,3
"20317",1976,2,1
"20318",1976,2,2
"20319",1976,2,1
"20320",1976,1,1
"20321",1976,4,3
"20322",1976,1,1
"20323",1976,2,1
"20324",1976,3,1
"20325",1976,2,3
"20326",1976,1,1
"20327",1976,3,1
"20328",1976,4,3
"20329",1976,2,3
"20330",1976,1,1
"20331",1976,4,3
"20332",1976,4,3
"20333",1976,1,3
"20334",1976,2,3
"20335",1976,3,3
"20336",1976,2,3
"20337",1976,3,3
"20338",1976,2,1
"20339",1976,1,1
"20340",1976,4,3
"20341",1976,3,1
"20342",1976,2,3
"20343",1976,2,1
"20344",1976,3,1
"20345",1976,2,1
"20346",1976,2,1
"20347",1976,2,3
"20348",1976,2,1
"20349",1976,2,1
"20350",1976,4,3
"20351",1976,2,3
"20352",1976,2,3
"20353",1976,2,3
"20354",1976,4,3
"20355",1976,1,3
"20356",1976,2,1
"20357",1976,2,1
"20358",1976,2,1
"20359",1976,2,2
"20360",1976,3,1
"20361",1976,2,2
"20362",1976,3,1
"20363",1976,2,1
"20364",1976,2,3
"20365",1976,2,3
"20366",1976,2,1
"20367",1976,2,1
"20368",1976,2,3
"20369",1976,2,1
"20370",1976,2,1
"20371",1976,2,2
"20372",1976,1,2
"20373",1976,2,1
"20374",1976,2,1
"20375",1976,2,2
"20376",1976,2,3
"20377",1976,2,2
"20378",1976,2,3
"20379",1976,2,1
"20380",1976,1,1
"20381",1976,1,3
"20382",1976,4,3
"20383",1976,3,1
"20384",1976,2,1
"20385",1976,2,3
"20386",1976,4,1
"20387",1976,4,1
"20388",1976,1,3
"20389",1976,2,1
"20390",1976,2,3
"20391",1976,4,1
"20392",1976,3,3
"20393",1976,2,1
"20394",1976,2,3
"20395",1976,4,3
"20396",1976,1,1
"20397",1976,2,2
"20398",1976,4,3
"20399",1976,2,1
"20400",1976,2,3
"20401",1976,2,2
"20402",1976,2,3
"20403",1976,2,3
"20404",1976,3,2
"20405",1976,4,3
"20406",1976,3,1
"20407",1976,2,1
"20408",1976,2,1
"20409",1976,3,3
"20410",1976,2,3
"20411",1976,4,3
"20412",1976,4,2
"20413",1976,2,2
"20414",1976,2,2
"20415",1976,2,3
"20416",1976,3,2
"20417",1976,2,1
"20418",1976,2,2
"20419",1976,2,2
"20420",1976,4,3
"20421",1976,1,2
"20422",1976,3,1
"20423",1976,2,1
"20424",1976,3,3
"20425",1976,4,1
"20426",1976,2,3
"20427",1976,2,1
"20428",1976,3,1
"20429",1976,4,1
"20430",1976,2,3
"20431",1976,2,2
"20432",1976,2,1
"20433",1976,2,1
"20434",1976,2,1
"20435",1976,3,1
"20436",1976,2,1
"20437",1976,2,1
"20438",1976,3,3
"20439",1976,3,1
"20440",1976,2,1
"20441",1976,3,3
"20442",1976,1,1
"20443",1976,1,3
"20444",1976,2,3
"20445",1976,2,2
"20446",1976,3,1
"20447",1976,2,1
"20448",1976,1,1
"20449",1976,2,2
"20450",1976,2,1
"20451",1976,2,1
"20452",1976,2,3
"20453",1976,1,3
"20454",1976,4,1
"20455",1976,4,3
"20456",1976,2,2
"20457",1976,1,3
"20458",1976,2,2
"20459",1976,2,3
"20460",1976,3,1
"20461",1976,2,1
"20462",1976,3,3
"20463",1976,2,1
"20464",1976,4,3
"20465",1976,2,2
"20466",1976,2,1
"20467",1976,2,3
"20468",1976,3,1
"20469",1976,3,3
"20470",1976,2,2
"20471",1976,4,3
"20472",1976,3,1
"20473",1976,2,1
"20474",1976,2,1
"20475",1976,2,1
"20476",1976,1,1
"20477",1976,3,1
"20478",1976,3,1
"20479",1976,2,1
"20480",1976,3,1
"20481",1976,2,3
"20482",1976,1,3
"20483",1976,1,3
"20484",1976,3,2
"20485",1976,1,3
"20486",1976,4,3
"20487",1976,2,3
"20488",1976,3,1
"20489",1976,3,3
"20490",1976,2,3
"20491",1976,2,1
"20492",1976,2,1
"20493",1976,2,1
"20494",1976,2,1
"20495",1976,2,1
"20496",1976,2,1
"20497",1976,2,1
"20498",1976,1,1
"20499",1976,2,2
"20500",1976,2,1
"20501",1976,1,1
"20502",1976,4,1
"20503",1976,2,3
"20504",1976,2,1
"20505",1976,2,2
"20506",1976,4,2
"20507",1976,3,3
"20508",1976,3,3
"20509",1976,2,1
"20510",1976,4,3
"20511",1976,2,1
"20512",1976,1,3
"20513",1976,1,1
"20514",1976,2,1
"20515",1976,4,1
"20516",1976,2,2
"20517",1976,3,1
"20518",1976,3,1
"20519",1976,2,1
"20520",1976,3,3
"20521",1976,2,2
"20522",1976,1,1
"20523",1976,2,1
"20526",1976,2,1
"20527",1976,2,3
"20528",1976,2,2
"20529",1976,2,1
"20530",1976,2,1
"20531",1976,1,2
"20532",1976,3,2
"20533",1976,3,3
"20534",1976,3,3
"20535",1976,2,1
"20536",1976,4,3
"20537",1976,2,2
"20538",1976,1,1
"20539",1976,2,1
"20540",1976,2,1
"20541",1976,4,3
"20542",1976,4,2
"20543",1976,3,1
"20544",1976,2,1
"20545",1976,2,1
"20546",1976,3,1
"20547",1976,2,1
"20548",1976,3,3
"20549",1976,2,3
"20550",1976,4,1
"20551",1976,4,1
"20552",1976,2,1
"20553",1976,4,1
"20554",1976,1,1
"20555",1976,4,1
"20556",1976,2,1
"20557",1976,3,3
"20558",1976,2,3
"20559",1976,2,1
"20560",1976,2,3
"20561",1976,2,3
"20562",1976,2,3
"20563",1976,4,1
"20564",1976,2,3
"20565",1976,2,1
"20566",1976,2,1
"20567",1976,2,3
"20568",1976,2,1
"20569",1976,3,3
"20570",1976,1,2
"20571",1976,1,3
"20572",1976,1,1
"20573",1976,3,3
"20574",1976,3,3
"20575",1976,4,1
"20576",1976,2,1
"20577",1976,4,1
"20578",1976,3,3
"20579",1976,2,3
"20580",1976,2,1
"20581",1976,2,1
"20582",1976,4,1
"20583",1976,3,3
"20584",1976,3,3
"20586",1976,2,3
"20587",1976,1,1
"20588",1976,2,1
"20589",1976,2,1
"20590",1976,1,2
"20591",1976,4,1
"20592",1976,1,1
"20593",1976,2,1
"20594",1976,2,1
"20595",1976,2,1
"20596",1976,3,1
"20597",1976,3,1
"20598",1976,1,1
"20599",1976,2,1
"20600",1976,2,1
"20601",1976,3,3
"20602",1976,4,3
"20603",1976,2,2
"20604",1976,2,3
"20605",1976,1,3
"20606",1976,2,1
"20607",1976,2,1
"20608",1976,4,3
"20609",1976,2,1
"20610",1976,4,3
"20611",1976,1,1
"20612",1976,1,1
"20613",1976,3,3
"20614",1976,1,2
"20615",1976,2,1
"20616",1976,4,2
"20617",1976,2,1
"20618",1976,2,1
"20619",1976,2,1
"20620",1976,2,2
"20621",1976,2,1
"20622",1976,1,1
"20623",1976,2,1
"20624",1976,2,2
"20625",1976,2,2
"20626",1976,2,2
"20627",1976,1,2
"20628",1976,2,3
"20629",1976,2,1
"20630",1976,2,1
"20631",1976,3,2
"20632",1976,2,3
"20633",1976,1,1
"20634",1976,2,1
"20635",1976,3,2
"20636",1976,2,2
"20637",1976,3,2
"20638",1976,2,1
"20639",1976,2,3
"20640",1976,2,3
"20641",1976,2,3
"20642",1976,2,1
"20643",1976,2,1
"20644",1976,2,1
"20645",1976,2,3
"20646",1976,3,3
"20647",1976,2,1
"20648",1976,2,2
"20649",1976,1,1
"20650",1976,2,1
"20651",1976,2,3
"20652",1976,2,1
"20653",1976,2,3
"20654",1976,3,1
"20655",1976,3,1
"20656",1976,2,1
"20657",1976,2,3
"20658",1976,2,1
"20659",1976,3,1
"20660",1976,3,3
"20661",1976,2,1
"20662",1976,2,1
"20663",1976,2,2
"20664",1976,1,1
"20665",1976,2,1
"20666",1976,3,1
"20667",1976,4,2
"20668",1976,1,1
"20669",1976,2,1
"20670",1976,1,1
"20671",1976,2,1
"20672",1976,1,1
"20673",1976,2,1
"20674",1976,1,1
"20675",1976,1,1
"20676",1976,2,2
"20677",1976,4,1
"20678",1976,4,3
"20679",1976,2,2
"20680",1976,2,3
"20681",1976,2,3
"20682",1976,2,3
"20683",1976,2,3
"20684",1976,2,1
"20685",1976,1,1
"20686",1976,2,3
"20687",1976,1,1
"20688",1976,3,1
"20689",1976,2,1
"20690",1976,1,1
"20691",1976,2,1
"20692",1976,1,2
"20693",1976,2,1
"20694",1976,4,3
"20695",1976,4,1
"20696",1976,3,1
"20697",1976,4,1
"20698",1976,3,1
"20699",1976,2,1
